3474.1065422524116,54.58059781810518,1227.5485396071958,2011.7584497673297
3914.87061519862,641.5794800128214,3808.283976063263,859.3869599850713
1449.990221280983,3409.7426297310612,4831.41272950265,4831.927640802821
3425.189968736185,3898.9083648933247,1403.6482042656107,3785.1129675555776
2217.20805853548,1016.949817837337,23.685919807856965,1634.3284667421306
767.2178372544973,1501.4813512980634,950.0113488151326,3428.7943478373813
1431.9683257750048,1854.1955919150637,2580.2205251558967,3015.8354851003965
3288.7384741909223,1977.2593926558857,916.5421143040304,4060.075601846786
575.6708335909584,1578.718046323684,2060.675023283556,1226.518717006854
5188.761171821187,4931.820433035957,1422.6999223719301,573.6111883902752
313.58098180401936,4864.881964013753,3218.710537367693,1872.7323987212126
778.545885858255,3385.5417986230336,183.30842286080608,3837.6339201729993
